season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,Abdul Samad,Abdul Samad,37,25,41,1,4,148,FALSE,TRUE,{},,not out
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,SRH,1,B Kumar,Bhuvneshwar Kumar,2,1,6,0,0,200,FALSE,TRUE,{},,not out
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,LSG,2,KR Mayers,Kyle Mayers,2,14,16,0,0,14.28,FALSE,FALSE,"{'wickets': 1, 'runs': 12}",3.2,c Markram b Phillips
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,LSG,2,Q de Kock,Quinton de Kock,29,19,39,3,1,152.63,FALSE,FALSE,"{'wickets': 2, 'runs': 54}",8.2,c Abhishek Sharma b Markande
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,LSG,2,PN Mankad,Prerak Mankad,64,45,78,7,2,142.22,FALSE,TRUE,{},,not out
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,LSG,2,MP Stoinis,Marcus Stoinis,40,25,34,2,3,160,FALSE,FALSE,"{'wickets': 3, 'runs': 127}",15.3,c Abdul Samad b Abhishek Sharma
2023,1359532,SRH v LSG,SRH,LSG,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,LSG,2,N Pooran,Nicholas Pooran,44,13,22,3,4,338.46,FALSE,TRUE,{},,not out
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,PBKS,1,Prabhsimran Singh,Prabhsimran Singh,103,65,87,10,6,158.46,FALSE,FALSE,"{'wickets': 6, 'runs': 154}",18.2, b Mukesh Kumar
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,PBKS,1,S Dhawan,Shikhar Dhawan,7,5,9,0,1,140,TRUE,FALSE,"{'wickets': 1, 'runs': 10}",1.2,c Rossouw b Sharma
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,PBKS,1,LS Livingstone,Liam Livingstone,4,5,15,1,0,80,FALSE,FALSE,"{'wickets': 2, 'runs': 32}",4.1, b Sharma
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,PBKS,1,JM Sharma,Jitesh Sharma,5,5,8,1,0,100,FALSE,FALSE,"{'wickets': 3, 'runs': 45}",5.4, b Patel
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,PBKS,1,SM Curran,Sam Curran,20,24,39,1,0,83.33,FALSE,FALSE,"{'wickets': 4, 'runs': 117}",14.4,c Aman Hakim Khan b Dubey
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,PBKS,1,Harpreet Brar,Harpreet Brar,2,5,9,0,0,40,FALSE,FALSE,"{'wickets': 5, 'runs': 129}",16.1,c Marsh b Kuldeep Yadav
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,2,4,22,0,0,50,FALSE,FALSE,"{'wickets': 7, 'runs': 165}",19.5,run out (&dagger;Salt/Ahmed)
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,PBKS,1,Sikandar Raza,Sikandar Raza,11,7,11,0,1,157.14,FALSE,TRUE,{},,not out
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,PBKS,1,R Dhawan,Rishi Dhawan,0,0,1,0,0,0,FALSE,TRUE,{},,not out
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,DA Warner,David Warner,54,27,49,10,1,200,TRUE,FALSE,"{'wickets': 4, 'runs': 86}",8.6,lbw b Harpreet Brar
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,PD Salt,Phil Salt,21,17,31,3,0,123.52,FALSE,FALSE,"{'wickets': 1, 'runs': 69}",6.2, b Harpreet Brar
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,MR Marsh,Mitchell Marsh,3,4,7,0,0,75,FALSE,FALSE,"{'wickets': 2, 'runs': 74}",7.2,lbw b Chahar
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,RR Rossouw,Rilee Rossouw,5,5,6,1,0,100,FALSE,FALSE,"{'wickets': 3, 'runs': 81}",8.1,c Sikandar Raza b Harpreet Brar
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,AR Patel,Axar Patel,1,2,12,0,0,50,FALSE,FALSE,"{'wickets': 5, 'runs': 86}",9.1,lbw b Chahar
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,MK Pandey,Manish Pandey,0,3,7,0,0,0,FALSE,FALSE,"{'wickets': 6, 'runs': 88}",10.1, b Harpreet Brar
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,Aman Hakim Khan,Aman Hakim Khan,16,18,24,1,1,88.88,FALSE,FALSE,"{'wickets': 7, 'runs': 118}",15.4,c Harpreet Brar b Ellis
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,P Dubey,Praveen Dubey,16,20,29,2,0,80,FALSE,FALSE,"{'wickets': 8, 'runs': 123}",17.2, b Ellis
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,Kuldeep Yadav,Kuldeep Yadav,10,17,21,0,0,58.82,FALSE,TRUE,{},,not out
2023,1359533,DC v PBKS,DC,PBKS,"Arun Jaitley Stadium, Delhi",Delhi,India,DC,2,Mukesh Kumar,Mukesh Kumar,6,7,12,0,0,85.71,FALSE,TRUE,{},,not out
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,V Kohli,Virat Kohli,18,19,31,1,0,94.73,FALSE,FALSE,"{'wickets': 1, 'runs': 50}",6.6,c Jaiswal b Asif
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,F du Plessis,Faf du Plessis,55,44,65,3,2,125,TRUE,FALSE,"{'wickets': 2, 'runs': 119}",14.5,c Jaiswal b Asif
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,GJ Maxwell,Glenn Maxwell,54,33,51,5,3,163.63,FALSE,FALSE,"{'wickets': 5, 'runs': 137}",17.3, b Sandeep Sharma
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,MK Lomror,Mahipal Lomror,1,2,5,0,0,50,FALSE,FALSE,"{'wickets': 3, 'runs': 120}",15.1,c Jurel b Zampa
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,KD Karthik,Dinesh Karthik,0,2,3,0,0,0,FALSE,FALSE,"{'wickets': 4, 'runs': 120}",15.3,lbw b Zampa
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,MG Bracewell,Michael Bracewell,9,9,21,0,0,100,FALSE,TRUE,{},,not out
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RCB,1,Anuj Rawat,Anuj Rawat,29,11,12,3,2,263.63,FALSE,TRUE,{},,not out
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,YBK Jaiswal,Yashasvi Jaiswal,0,2,4,0,0,0,FALSE,FALSE,"{'wickets': 1, 'runs': 1}",0.2,c Kohli b Mohammed Siraj
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,JC Buttler,Jos Buttler,0,2,10,0,0,0,FALSE,FALSE,"{'wickets': 2, 'runs': 6}",1.2,c Mohammed Siraj b Parnell
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,SV Samson,Sanju Samson,4,5,10,1,0,80,TRUE,FALSE,"{'wickets': 3, 'runs': 7}",1.4,c Anuj Rawat b Parnell
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,JE Root,Joe Root,10,15,26,1,0,66.66,FALSE,FALSE,"{'wickets': 5, 'runs': 28}",5.3,lbw b Parnell
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,D Padikkal,Devdutt Padikkal,4,4,16,1,0,100,FALSE,FALSE,"{'wickets': 4, 'runs': 20}",4.2,c Mohammed Siraj b Bracewell
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,SO Hetmyer,Shimron Hetmyer,35,19,28,1,4,184.21,FALSE,FALSE,"{'wickets': 8, 'runs': 59}",9.5,c Bracewell b Maxwell
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,DC Jurel,Dhruv Jurel,1,7,6,0,0,14.28,FALSE,FALSE,"{'wickets': 6, 'runs': 31}",6.6,c Lomror b Bracewell
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,R Ashwin,Ravichandran Ashwin,0,0,7,0,0,0,FALSE,FALSE,"{'wickets': 7, 'runs': 50}",7.6,run out (Mohammed Siraj/Anuj Rawat)
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,A Zampa,Adam Zampa,2,6,10,0,0,33.33,FALSE,FALSE,"{'wickets': 9, 'runs': 59}",10.1, b Sharma
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,Sandeep Sharma,Sandeep Sharma,0,1,4,0,0,0,FALSE,TRUE,{},,not out
2023,1359534,RR v RCB,RR,RCB,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,RR,2,KM Asif,KM Asif,0,2,3,0,0,0,FALSE,FALSE,"{'wickets': 10, 'runs': 59}",10.3,c Kohli b Sharma
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,17,13,19,2,0,130.76,FALSE,FALSE,"{'wickets': 1, 'runs': 31}",3.3,c Arora b Varun
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DP Conway,Devon Conway,30,28,51,3,0,107.14,FALSE,FALSE,"{'wickets': 3, 'runs': 66}",9.3,c Singh b Thakur
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,AM Rahane,Ajinkya Rahane,16,11,24,1,1,145.45,FALSE,FALSE,"{'wickets': 2, 'runs': 61}",7.6,c Roy b Varun
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,AT Rayudu,Ambati Rayudu,4,7,14,0,0,57.14,FALSE,FALSE,"{'wickets': 4, 'runs': 68}",10.1, b Narine
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,S Dube,Shivam Dube,48,34,55,1,3,141.17,FALSE,TRUE,{},,not out
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MM Ali,Moeen Ali,1,2,5,0,0,50,FALSE,FALSE,"{'wickets': 5, 'runs': 72}",10.6, b Narine
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RA Jadeja,Ravindra Jadeja,20,24,43,0,1,83.33,FALSE,FALSE,"{'wickets': 6, 'runs': 140}",19.4,c Varun b Arora
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,MS Dhoni,MS Dhoni,2,3,4,0,0,66.66,TRUE,TRUE,{},,not out
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,JJ Roy,Jason Roy,12,15,30,1,0,80,FALSE,FALSE,"{'wickets': 3, 'runs': 33}",4.3,c Pathirana b Chahar
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,Rahmanullah Gurbaz,Rahmanullah Gurbaz,1,4,8,0,0,25,FALSE,FALSE,"{'wickets': 1, 'runs': 4}",0.6,c Deshpande b Chahar
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,VR Iyer,Venkatesh Iyer,9,4,11,2,0,225,FALSE,FALSE,"{'wickets': 2, 'runs': 21}",2.5,c Jadeja b Chahar
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,N Rana,Nitish Rana,57,44,72,6,1,129.54,TRUE,TRUE,{},,not out
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,RK Singh,Rinku Singh,54,43,54,4,3,125.58,FALSE,FALSE,"{'wickets': 4, 'runs': 132}",17.1,run out (Ali)
2023,1359535,CSK v KKR,CSK,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,KKR,2,AD Russell,Andre Russell,2,2,9,0,0,100,FALSE,TRUE,{},,not out
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,WP Saha,Wriddhiman Saha,0,3,4,0,0,0,FALSE,FALSE,"{'wickets': 1, 'runs': 0}",0.3,c Abhishek Sharma b Kumar
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Shubman Gill,Shubman Gill,101,58,100,13,1,174.13,FALSE,FALSE,"{'wickets': 6, 'runs': 186}",19.1,c Abdul Samad b Kumar
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,B Sai Sudharsan,Sai Sudharsan,47,36,70,6,1,130.55,FALSE,FALSE,"{'wickets': 2, 'runs': 147}",14.1,c Natarajan b Jansen
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,HH Pandya,Hardik Pandya,8,6,7,1,0,133.33,TRUE,FALSE,"{'wickets': 3, 'runs': 156}",15.2,c Tripathi b Kumar
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,DA Miller,David Miller,7,5,8,1,0,140,FALSE,FALSE,"{'wickets': 4, 'runs': 169}",16.4,c Markram b Natarajan
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,R Tewatia,Rahul Tewatia,3,3,7,0,0,100,FALSE,FALSE,"{'wickets': 5, 'runs': 175}",17.3,c Jansen b Fazalhaq Farooqi
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,MD Shanaka,Dasun Shanaka,9,7,12,1,0,128.57,FALSE,TRUE,{},,not out
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Rashid Khan,Rashid Khan,0,1,2,0,0,0,FALSE,FALSE,"{'wickets': 7, 'runs': 186}",19.2,c &dagger;Klaasen b Kumar
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Noor Ahmad,Noor Ahmad,0,1,1,0,0,0,FALSE,FALSE,"{'wickets': 8, 'runs': 186}",19.3,run out (&dagger;Klaasen/Kumar)
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Mohammed Shami,Mohammed Shami,0,1,3,0,0,0,FALSE,FALSE,"{'wickets': 9, 'runs': 187}",19.5,c Jansen b Kumar
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,MM Sharma,Mohit Sharma,0,1,1,0,0,0,FALSE,TRUE,{},,not out
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,Anmolpreet Singh,Anmolpreet Singh,5,4,5,1,0,125,FALSE,FALSE,"{'wickets': 1, 'runs': 6}",0.5,c Rashid Khan b Mohammed Shami
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,Abhishek Sharma,Abhishek Sharma,5,5,10,1,0,100,FALSE,FALSE,"{'wickets': 2, 'runs': 11}",1.4,c &dagger;Saha b Yash Dayal
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,AK Markram,Aiden Markram,10,10,19,1,0,100,TRUE,FALSE,"{'wickets': 4, 'runs': 29}",4.2,c Shanaka b Mohammed Shami
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,RA Tripathi,Rahul Tripathi,1,2,5,0,0,50,FALSE,FALSE,"{'wickets': 3, 'runs': 12}",2.1,c Tewatia b Mohammed Shami
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,H Klaasen,Heinrich Klaasen,64,44,73,4,3,145.45,FALSE,FALSE,"{'wickets': 8, 'runs': 127}",16.5,c Miller b Mohammed Shami
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,Sanvir Singh,Sanvir Singh,7,6,12,0,1,116.66,FALSE,FALSE,"{'wickets': 5, 'runs': 45}",6.1,c Sai Sudharsan b Sharma
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,Abdul Samad,Abdul Samad,4,3,5,1,0,133.33,FALSE,FALSE,"{'wickets': 6, 'runs': 49}",6.4,c sub (Shivam Mavi) b Sharma
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,M Jansen,Marco Jansen,3,6,11,0,0,50,FALSE,FALSE,"{'wickets': 7, 'runs': 59}",8.6,c Pandya b Sharma
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,B Kumar,Bhuvneshwar Kumar,27,26,51,3,0,103.84,FALSE,FALSE,"{'wickets': 9, 'runs': 147}",18.4,c Rashid Khan b Sharma
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,M Markande,Mayank Markande,18,9,17,2,1,200,FALSE,TRUE,{},,not out
2023,1359536,GT v SRH,GT,SRH,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,SRH,2,Fazalhaq Farooqi,Fazalhaq Farooqi,1,5,5,0,0,20,FALSE,TRUE,{},,not out
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,DJ Hooda,Deepak Hooda,5,7,12,0,0,71.42,FALSE,FALSE,"{'wickets': 1, 'runs': 12}",2.1,c David b Behrendorff
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,Q de Kock,Quinton de Kock,16,15,31,0,2,106.66,FALSE,FALSE,"{'wickets': 3, 'runs': 35}",6.1,c &dagger;Ishan Kishan b Chawla
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,PN Mankad,Prerak Mankad,0,1,2,0,0,0,FALSE,FALSE,"{'wickets': 2, 'runs': 12}",2.2,c &dagger;Ishan Kishan b Behrendorff
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,KH Pandya,Krunal Pandya,49,42,71,1,1,116.66,TRUE,FALSE,"{'wickets': 3, 'runs': 117}",15.6,retired hurt
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,MP Stoinis,Marcus Stoinis,89,47,80,4,8,189.36,FALSE,TRUE,{},,not out
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,LSG,1,N Pooran,Nicholas Pooran,8,8,25,1,0,100,FALSE,TRUE,{},,not out
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,Ishan Kishan,Ishan Kishan,59,39,54,8,1,151.28,FALSE,FALSE,"{'wickets': 2, 'runs': 103}",11.1,c Naveen0ul0Haq b Ravi Bishnoi
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,RG Sharma,Rohit Sharma,37,25,47,1,3,148,TRUE,FALSE,"{'wickets': 1, 'runs': 90}",9.4,c Hooda b Ravi Bishnoi
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,SA Yadav,Suryakumar Yadav,7,9,22,0,0,77.77,FALSE,FALSE,"{'wickets': 3, 'runs': 115}",14.1, b Yash Thakur
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,N Wadhera,Nehal Wadhera,16,20,28,2,0,80,FALSE,FALSE,"{'wickets': 4, 'runs': 131}",16.1,c sub (K Gowtham) b Mohsin Khan
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,TH David,Tim David,32,19,41,1,3,168.42,FALSE,TRUE,{},,not out
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,Vishnu Vinod,Vishnu Vinod,2,4,9,0,0,50,FALSE,FALSE,"{'wickets': 5, 'runs': 145}",17.4,c Pooran b Yash Thakur
2023,1359537,LSG v MI,LSG,MI,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,MI,2,C Green,Cameron Green,4,6,17,0,0,66.66,FALSE,TRUE,{},,not out
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,DC,1,DA Warner,David Warner,46,31,53,5,2,148.38,TRUE,FALSE,"{'wickets': 1, 'runs': 94}",10.2,c Dhawan b Curran
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,DC,1,PP Shaw,Prithvi Shaw,54,38,74,7,1,142.1,FALSE,FALSE,"{'wickets': 2, 'runs': 148}",14.6,c Taide b Curran
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,DC,1,RR Rossouw,Rilee Rossouw,82,37,44,6,6,221.62,FALSE,TRUE,{},,not out
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,DC,1,PD Salt,Phil Salt,26,14,21,2,2,185.71,FALSE,TRUE,{},,not out
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,Prabhsimran Singh,Prabhsimran Singh,22,19,40,4,0,115.78,FALSE,FALSE,"{'wickets': 2, 'runs': 50}",6.4,c Dhull b Patel
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,S Dhawan,Shikhar Dhawan,0,1,9,0,0,0,TRUE,FALSE,"{'wickets': 1, 'runs': 0}",1.1,c Aman Hakim Khan b Sharma
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,A Taide,Atharva Taide,55,42,67,5,2,130.95,FALSE,FALSE,"{'wickets': 3, 'runs': 128}",14.6,retired out
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,LS Livingstone,Liam Livingstone,94,48,69,5,9,195.83,FALSE,FALSE,"{'wickets': 8, 'runs': 198}",19.6,c Patel b Sharma
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,JM Sharma,Jitesh Sharma,0,3,4,0,0,0,FALSE,FALSE,"{'wickets': 4, 'runs': 129}",15.4,c Ahmed b Nortje
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,M Shahrukh Khan,M Shahrukh Khan,6,3,7,0,1,200,FALSE,FALSE,"{'wickets': 5, 'runs': 147}",16.3,c Patel b Ahmed
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,SM Curran,Sam Curran,11,5,13,1,1,220,FALSE,FALSE,"{'wickets': 6, 'runs': 180}",18.2, b Nortje
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,Harpreet Brar,Harpreet Brar,0,1,3,0,0,0,FALSE,FALSE,"{'wickets': 7, 'runs': 180}",18.3,run out (&dagger;Salt/Nortje)
,1359538,PBKS v DC,DC,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,India,PBKS,2,RD Chahar,Rahul Chahar,0,0,9,0,0,0,FALSE,TRUE,{},,not out
